"year","country","sex","edu","age","n","prev","source"
2011,"Ireland","f","1","From 55 to 59 years",24018,0.207883257166597,"EUROSTATcensus"
2011,"Ireland","f","1","From 60 to 64 years",31854,0.315582987407987,"EUROSTATcensus"
2011,"Ireland","f","1","From 65 to 69 years",29019,0.364555721661788,"EUROSTATcensus"
2011,"Ireland","f","2a","From 25 to 29 years",12110,0.0684428267848261,"EUROSTATcensus"
2011,"Ireland","f","2a","From 30 to 34 years",14315,0.0752878187832984,"EUROSTATcensus"
2011,"Ireland","f","2a","From 35 to 39 years",19269,0.110441157084477,"EUROSTATcensus"
2011,"Ireland","f","2a","From 40 to 44 years",25004,0.158673951808911,"EUROSTATcensus"
2011,"Ireland","f","2a","From 45 to 49 years",28665,0.194548699954527,"EUROSTATcensus"
2011,"Ireland","f","2a","From 50 to 54 years",28896,0.220218724993332,"EUROSTATcensus"
2011,"Ireland","f","2a","From 55 to 59 years",26781,0.231797881179892,"EUROSTATcensus"
2011,"Ireland","f","2a","From 60 to 64 years",23225,0.23009401904158,"EUROSTATcensus"
2011,"Ireland","f","2a","From 65 to 69 years",18040,0.226630318714589,"EUROSTATcensus"
2011,"Ireland","f","2b","From 25 to 29 years",65595,0.370727268616901,"EUROSTATcensus"
2011,"Ireland","f","2b","From 30 to 34 years",66600,0.350273749980277,"EUROSTATcensus"
2011,"Ireland","f","2b","From 35 to 39 years",64031,0.3669966126564,"EUROSTATcensus"
2011,"Ireland","f","2b","From 40 to 44 years",64314,0.408132960191901,"EUROSTATcensus"
2011,"Ireland","f","2b","From 45 to 49 years",60323,0.409410822513761,"EUROSTATcensus"
2011,"Ireland","f","2b","From 50 to 54 years",50389,0.384018595434973,"EUROSTATcensus"
2011,"Ireland","f","2b","From 55 to 59 years",38262,0.331169505608641,"EUROSTATcensus"
2011,"Ireland","f","2b","From 60 to 64 years",28194,0.279322745871187,"EUROSTATcensus"
2011,"Ireland","f","2b","From 65 to 69 years",20912,0.262710267458952,"EUROSTATcensus"
2011,"Ireland","f","3","From 25 to 29 years",93101,0.526184609124203,"EUROSTATcensus"
2011,"Ireland","f","3","From 30 to 34 years",102512,0.539148087957631,"EUROSTATcensus"
2011,"Ireland","f","3","From 35 to 39 years",83806,0.480337931943625,"EUROSTATcensus"
2011,"Ireland","f","3","From 40 to 44 years",59877,0.379976012336513,"EUROSTATcensus"
2011,"Ireland","f","3","From 45 to 49 years",47160,0.320073842311373,"EUROSTATcensus"
2011,"Ireland","f","3","From 50 to 54 years",36186,0.275776397515528,"EUROSTATcensus"
2011,"Ireland","f","3","From 55 to 59 years",26475,0.229149356044869,"EUROSTATcensus"
2011,"Ireland","f","3","From 60 to 64 years",17664,0.175000247679245,"EUROSTATcensus"
2011,"Ireland","f","3","From 65 to 69 years",11630,0.146103692164671,"EUROSTATcensus"
2011,"Ireland","m","1","From 25 to 29 years",8134,0.0498990853265771,"EUROSTATcensus"
2011,"Ireland","m","1","From 30 to 34 years",9677,0.052469487233708,"EUROSTATcensus"
2011,"Ireland","m","1","From 35 to 39 years",10945,0.0631206818994452,"EUROSTATcensus"
2011,"Ireland","m","1","From 40 to 44 years",11177,0.0706845849802372,"EUROSTATcensus"
2011,"Ireland","m","1","From 45 to 49 years",13809,0.0954734957168636,"EUROSTATcensus"
2011,"Ireland","m","1","From 50 to 54 years",17607,0.135138039281904,"EUROSTATcensus"
2011,"Ireland","m","1","From 55 to 59 years",27071,0.233300297324083,"EUROSTATcensus"
2011,"Ireland","m","1","From 60 to 64 years",38605,0.374743974295505,"EUROSTATcensus"
2011,"Ireland","m","1","From 65 to 69 years",35115,0.440827548112532,"EUROSTATcensus"
2011,"Ireland","m","2a","From 25 to 29 years",20274,0.124373500849646,"EUROSTATcensus"
2011,"Ireland","m","2a","From 30 to 34 years",22880,0.124057235497286,"EUROSTATcensus"
2011,"Ireland","m","2a","From 35 to 39 years",28490,0.164304086552325,"EUROSTATcensus"
2011,"Ireland","m","2a","From 40 to 44 years",35156,0.222330434782609,"EUROSTATcensus"
2011,"Ireland","m","2a","From 45 to 49 years",38923,0.269108181170793,"EUROSTATcensus"
2011,"Ireland","m","2a","From 50 to 54 years",35449,0.272079761146375,"EUROSTATcensus"
2011,"Ireland","m","2a","From 55 to 59 years",27431,0.236402809497134,"EUROSTATcensus"
2011,"Ireland","m","2a","From 60 to 64 years",18374,0.178358911635944,"EUROSTATcensus"
2011,"Ireland","m","2a","From 65 to 69 years",12809,0.160801938310506,"EUROSTATcensus"
2011,"Ireland","m","2b","From 25 to 29 years",73150,0.448748228625413,"EUROSTATcensus"
2011,"Ireland","m","2b","From 30 to 34 years",78138,0.423670641052751,"EUROSTATcensus"
2011,"Ireland","m","2b","From 35 to 39 years",67287,0.388049458471263,"EUROSTATcensus"
2011,"Ireland","m","2b","From 40 to 44 years",60089,0.380009486166008,"EUROSTATcensus"
2011,"Ireland","m","2b","From 45 to 49 years",52568,0.363447803812303,"EUROSTATcensus"
2011,"Ireland","m","2b","From 50 to 54 years",45760,0.351219212673365,"EUROSTATcensus"
2011,"Ireland","m","2b","From 55 to 59 years",36727,0.316516568276813,"EUROSTATcensus"
2011,"Ireland","m","2b","From 60 to 64 years",27552,0.267451003232476,"EUROSTATcensus"
2011,"Ireland","m","2b","From 65 to 69 years",19011,0.238660757999925,"EUROSTATcensus"
2011,"Ireland","m","3","From 25 to 29 years",61451,0.376979185198363,"EUROSTATcensus"
2011,"Ireland","m","3","From 30 to 34 years",73736,0.399802636216254,"EUROSTATcensus"
2011,"Ireland","m","3","From 35 to 39 years",66676,0.384525773076967,"EUROSTATcensus"
2011,"Ireland","m","3","From 40 to 44 years",51703,0.326975494071146,"EUROSTATcensus"
2011,"Ireland","m","3","From 45 to 49 years",39337,0.271970519300041,"EUROSTATcensus"
2011,"Ireland","m","3","From 50 to 54 years",31473,0.241562986898357,"EUROSTATcensus"
2011,"Ireland","m","3","From 55 to 59 years",24806,0.213780324901969,"EUROSTATcensus"
2011,"Ireland","m","3","From 60 to 64 years",18486,0.179446110836076,"EUROSTATcensus"
2011,"Ireland","m","3","From 65 to 69 years",12722,0.159709755577037,"EUROSTATcensus"
2001,"Italy","f","1","From 25 to 29 years",84716,0.0241295217218674,"EUROSTATcensus"
2001,"Italy","f","1","From 30 to 34 years",135942,0.0381001227571594,"EUROSTATcensus"
2001,"Italy","f","1","From 35 to 39 years",195076,0.0555512049487946,"EUROSTATcensus"
2001,"Italy","f","1","From 40 to 44 years",292925,0.0968976541786648,"EUROSTATcensus"
2001,"Italy","f","1","From 45 to 49 years",492481,0.185752935669674,"EUROSTATcensus"
2001,"Italy","f","1","From 50 to 54 years",831579,0.327297179647237,"EUROSTATcensus"
2001,"Italy","f","1","From 55 to 59 years",946898,0.457665711442344,"EUROSTATcensus"
2001,"Italy","f","1","From 60 to 64 years",1194183,0.56933662423677,"EUROSTATcensus"
2001,"Italy","f","1","From 65 to 69 years",1238588,0.670582133301282,"EUROSTATcensus"
2001,"Italy","f","2a","From 25 to 29 years",766677,0.218371374063413,"EUROSTATcensus"
2001,"Italy","f","2a","From 30 to 34 years",1004654,0.281571852175717,"EUROSTATcensus"
2001,"Italy","f","2a","From 35 to 39 years",1131313,0.322160595481944,"EUROSTATcensus"
2001,"Italy","f","2a","From 40 to 44 years",958625,0.317106814840053,"EUROSTATcensus"
2001,"Italy","f","2a","From 45 to 49 years",792880,0.299056791295036,"EUROSTATcensus"
2001,"Italy","f","2a","From 50 to 54 years",654316,0.25752908791355,"EUROSTATcensus"
2001,"Italy","f","2a","From 55 to 59 years",458578,0.221645231716412,"EUROSTATcensus"
2001,"Italy","f","2a","From 60 to 64 years",372436,0.177561944010462,"EUROSTATcensus"
2001,"Italy","f","2a","From 65 to 69 years",250759,0.135763066624653,"EUROSTATcensus"
2001,"Italy","f","2b","From 25 to 29 years",1090295,0.310546967346704,"EUROSTATcensus"
2001,"Italy","f","2b","From 30 to 34 years",949242,0.26604167017001,"EUROSTATcensus"
2001,"Italy","f","2b","From 35 to 39 years",899293,0.256088958928912,"EUROSTATcensus"
2001,"Italy","f","2b","From 40 to 44 years",735075,0.243157952190431,"EUROSTATcensus"
2001,"Italy","f","2b","From 45 to 49 years",541637,0.204293491154613,"EUROSTATcensus"
2001,"Italy","f","2b","From 50 to 54 years",400441,0.157607647517698,"EUROSTATcensus"
2001,"Italy","f","2b","From 55 to 59 years",251503,0.121559343693707,"EUROSTATcensus"
2001,"Italy","f","2b","From 60 to 64 years",207775,0.0990584500874613,"EUROSTATcensus"
2001,"Italy","f","2b","From 65 to 69 years",135674,0.0734550636317469,"EUROSTATcensus"
2001,"Italy","f","3","From 25 to 29 years",1569198,0.446952136868016,"EUROSTATcensus"
2001,"Italy","f","3","From 30 to 34 years",1478182,0.414286354897114,"EUROSTATcensus"
2001,"Italy","f","3","From 35 to 39 years",1285961,0.36619924064035,"EUROSTATcensus"
2001,"Italy","f","3","From 40 to 44 years",1036410,0.342837578790851,"EUROSTATcensus"
2001,"Italy","f","3","From 45 to 49 years",824271,0.310896781880677,"EUROSTATcensus"
2001,"Italy","f","3","From 50 to 54 years",654410,0.257566084921515,"EUROSTATcensus"
2001,"Italy","f","3","From 55 to 59 years",411994,0.199129713147537,"EUROSTATcensus"
2001,"Italy","f","3","From 60 to 64 years",323105,0.154042981665307,"EUROSTATcensus"
2001,"Italy","f","3","From 65 to 69 years",222013,0.120199736442318,"EUROSTATcensus"
2001,"Italy","m","1","From 25 to 29 years",92978,0.0274718310171267,"EUROSTATcensus"
2001,"Italy","m","1","From 30 to 34 years",139672,0.0405555099041194,"EUROSTATcensus"
2001,"Italy","m","1","From 35 to 39 years",182233,0.053653756864126,"EUROSTATcensus"
2001,"Italy","m","1","From 40 to 44 years",214639,0.0719640848458636,"EUROSTATcensus"
2001,"Italy","m","1","From 45 to 49 years",324666,0.121739463015375,"EUROSTATcensus"
2001,"Italy","m","1","From 50 to 54 years",547599,0.210463385415045,"EUROSTATcensus"
2001,"Italy","m","1","From 55 to 59 years",669594,0.320210606354057,"EUROSTATcensus"
2001,"Italy","m","1","From 60 to 64 years",871371,0.42927471145907,"EUROSTATcensus"
2001,"Italy","m","1","From 65 to 69 years",921461,0.554223918345498,"EUROSTATcensus"
2001,"Italy","m","2a","From 25 to 29 years",930425,0.274908885694574,"EUROSTATcensus"
2001,"Italy","m","2a","From 30 to 34 years",1127470,0.32737499822153,"EUROSTATcensus"
2001,"Italy","m","2a","From 35 to 39 years",1194181,0.351595468580108,"EUROSTATcensus"
2001,"Italy","m","2a","From 40 to 44 years",975617,0.327104508337566,"EUROSTATcensus"
2001,"Italy","m","2a","From 45 to 49 years",816255,0.306069762105102,"EUROSTATcensus"
2001,"Italy","m","2a","From 50 to 54 years",734171,0.282170190474324,"EUROSTATcensus"
2001,"Italy","m","2a","From 55 to 59 years",532215,0.254513761862747,"EUROSTATcensus"
2001,"Italy","m","2a","From 60 to 64 years",448175,0.220790218871375,"EUROSTATcensus"
2001,"Italy","m","2a","From 65 to 69 years",288519,0.173533259353488,"EUROSTATcensus"
2001,"Italy","m","2b","From 25 to 29 years",1044572,0.308635434933232,"EUROSTATcensus"
2001,"Italy","m","2b","From 30 to 34 years",884095,0.256708026867822,"EUROSTATcensus"
2001,"Italy","m","2b","From 35 to 39 years",824100,0.24263476445938,"EUROSTATcensus"
2001,"Italy","m","2b","From 40 to 44 years",724351,0.242860136425282,"EUROSTATcensus"
2001,"Italy","m","2b","From 45 to 49 years",591459,0.221778384726491,"EUROSTATcensus"
2001,"Italy","m","2b","From 50 to 54 years",499828,0.19210315030749,"EUROSTATcensus"
2001,"Italy","m","2b","From 55 to 59 years",326330,0.156056247773306,"EUROSTATcensus"
2001,"Italy","m","2b","From 60 to 64 years",250884,0.123596214138062,"EUROSTATcensus"
2001,"Italy","m","2b","From 65 to 69 years",150400,0.0904599080364366,"EUROSTATcensus"
2001,"Italy","m","3","From 25 to 29 years",1316510,0.388983848355067,"EUROSTATcensus"
2001,"Italy","m","3","From 30 to 34 years",1292734,0.375361465006529,"EUROSTATcensus"
2001,"Italy","m","3","From 35 to 39 years",1195949,0.352116010096386,"EUROSTATcensus"
2001,"Italy","m","3","From 40 to 44 years",1067978,0.358071270391288,"EUROSTATcensus"
2001,"Italy","m","3","From 45 to 49 years",934512,0.350412390153032,"EUROSTATcensus"
2001,"Italy","m","3","From 50 to 54 years",820275,0.315263273803141,"EUROSTATcensus"
2001,"Italy","m","3","From 55 to 59 years",562966,0.269219384009889,"EUROSTATcensus"
2001,"Italy","m","3","From 60 to 64 years",459438,0.226338855531493,"EUROSTATcensus"
2001,"Italy","m","3","From 65 to 69 years",302235,0.181782914264577,"EUROSTATcensus"
2011,"Italy","f","1","From 25 to 29 years",39058,0.0238906868648933,"EUROSTATcensus"
2011,"Italy","f","1","From 30 to 34 years",60723,0.0319993718483731,"EUROSTATcensus"
2011,"Italy","f","1","From 35 to 39 years",92362,0.0402866413593874,"EUROSTATcensus"
2011,"Italy","f","1","From 40 to 44 years",136848,0.0566118755538199,"EUROSTATcensus"
2011,"Italy","f","1","From 45 to 49 years",192205,0.0795393459155622,"EUROSTATcensus"
2011,"Italy","f","1","From 50 to 54 years",295263,0.139241634551721,"EUROSTATcensus"
2011,"Italy","f","1","From 55 to 59 years",497447,0.259545509566902,"EUROSTATcensus"
2011,"Italy","f","1","From 60 to 64 years",844169,0.436206917042716,"EUROSTATcensus"
2011,"Italy","f","1","From 65 to 69 years",934206,0.570296427703702,"EUROSTATcensus"
2011,"Italy","f","2a","From 25 to 29 years",304063,0.185986838040863,"EUROSTATcensus"
2011,"Italy","f","2a","From 30 to 34 years",409945,0.216029881467999,"EUROSTATcensus"
2011,"Italy","f","2a","From 35 to 39 years",592645,0.258501078023799,"EUROSTATcensus"
2011,"Italy","f","2a","From 40 to 44 years",762767,0.315544768506376,"EUROSTATcensus"
2011,"Italy","f","2a","From 45 to 49 years",834788,0.345456629630657,"EUROSTATcensus"
2011,"Italy","f","2a","From 50 to 54 years",702349,0.331217330941454,"EUROSTATcensus"
2011,"Italy","f","2a","From 55 to 59 years",576980,0.301042257989114,"EUROSTATcensus"
2011,"Italy","f","2a","From 60 to 64 years",471731,0.243757263277232,"EUROSTATcensus"
2011,"Italy","f","2a","From 65 to 69 years",336509,0.205425656215166,"EUROSTATcensus"
2011,"Italy","f","2b","From 25 to 29 years",783459,0.479219971337048,"EUROSTATcensus"
2011,"Italy","f","2b","From 30 to 34 years",897969,0.473205275419721,"EUROSTATcensus"
2011,"Italy","f","2b","From 35 to 39 years",1067618,0.46567574841197,"EUROSTATcensus"
2011,"Italy","f","2b","From 40 to 44 years",1083707,0.448312622915962,"EUROSTATcensus"
2011,"Italy","f","2b","From 45 to 49 years",1045029,0.432459733736344,"EUROSTATcensus"
2011,"Italy","f","2b","From 50 to 54 years",849780,0.400743595402611,"EUROSTATcensus"
2011,"Italy","f","2b","From 55 to 59 years",612957,0.319813441246202,"EUROSTATcensus"
2011,"Italy","f","2b","From 60 to 64 years",441347,0.228056958045192,"EUROSTATcensus"
2011,"Italy","f","2b","From 65 to 69 years",270358,0.165043043612562,"EUROSTATcensus"
2011,"Italy","f","3","From 25 to 29 years",508283,0.310902503757196,"EUROSTATcensus"
2011,"Italy","f","3","From 30 to 34 years",528994,0.278765471263907,"EUROSTATcensus"
2011,"Italy","f","3","From 35 to 39 years",539996,0.235536532204843,"EUROSTATcensus"
2011,"Italy","f","3","From 40 to 44 years",433980,0.179530733023842,"EUROSTATcensus"
2011,"Italy","f","3","From 45 to 49 years",344455,0.142544290717437,"EUROSTATcensus"
2011,"Italy","f","3","From 50 to 54 years",273116,0.128797439104215,"EUROSTATcensus"
2011,"Italy","f","3","From 55 to 59 years",229224,0.119598791197783,"EUROSTATcensus"
2011,"Italy","f","3","From 60 to 64 years",178002,0.0919788616348594,"EUROSTATcensus"
2011,"Italy","f","3","From 65 to 69 years",97033,0.0592348724685704,"EUROSTATcensus"
2011,"Italy","m","1","From 25 to 29 years",46347,0.0282486702151975,"EUROSTATcensus"
2011,"Italy","m","1","From 30 to 34 years",72563,0.0385206474556243,"EUROSTATcensus"
2011,"Italy","m","1","From 35 to 39 years",100691,0.0443270989568774,"EUROSTATcensus"
2011,"Italy","m","1","From 40 to 44 years",133909,0.0563049293565692,"EUROSTATcensus"
2011,"Italy","m","1","From 45 to 49 years",163678,0.0694785268912097,"EUROSTATcensus"
2011,"Italy","m","1","From 50 to 54 years",199183,0.098323762567338,"EUROSTATcensus"
2011,"Italy","m","1","From 55 to 59 years",313409,0.173256374479527,"EUROSTATcensus"
2011,"Italy","m","1","From 60 to 64 years",534100,0.295919458491215,"EUROSTATcensus"
2011,"Italy","m","1","From 65 to 69 years",628695,0.424242690072291,"EUROSTATcensus"
2011,"Italy","m","2a","From 25 to 29 years",413918,0.252284572423978,"EUROSTATcensus"
2011,"Italy","m","2a","From 30 to 34 years",554727,0.294481253546795,"EUROSTATcensus"
2011,"Italy","m","2a","From 35 to 39 years",755928,0.332781432901395,"EUROSTATcensus"
2011,"Italy","m","2a","From 40 to 44 years",912501,0.383680740971844,"EUROSTATcensus"
2011,"Italy","m","2a","From 45 to 49 years",960177,0.407578804205947,"EUROSTATcensus"
2011,"Italy","m","2a","From 50 to 54 years",766341,0.378292979469214,"EUROSTATcensus"
2011,"Italy","m","2a","From 55 to 59 years",617379,0.341294752926036,"EUROSTATcensus"
2011,"Italy","m","2a","From 60 to 64 years",533548,0.295613621492363,"EUROSTATcensus"
2011,"Italy","m","2a","From 65 to 69 years",382659,0.258217869619407,"EUROSTATcensus"
2011,"Italy","m","2b","From 25 to 29 years",859533,0.523888585152854,"EUROSTATcensus"
2011,"Italy","m","2b","From 30 to 34 years",909254,0.482684739903479,"EUROSTATcensus"
2011,"Italy","m","2b","From 35 to 39 years",1035561,0.455883990852041,"EUROSTATcensus"
2011,"Italy","m","2b","From 40 to 44 years",993633,0.417794441533847,"EUROSTATcensus"
2011,"Italy","m","2b","From 45 to 49 years",938141,0.398224897031039,"EUROSTATcensus"
2011,"Italy","m","2b","From 50 to 54 years",807311,0.398517218246538,"EUROSTATcensus"
2011,"Italy","m","2b","From 55 to 59 years",646550,0.357420842795639,"EUROSTATcensus"
2011,"Italy","m","2b","From 60 to 64 years",535041,0.296440821925853,"EUROSTATcensus"
2011,"Italy","m","2b","From 65 to 69 years",339524,0.229110419367268,"EUROSTATcensus"
2011,"Italy","m","3","From 25 to 29 years",320881,0.19557817220797,"EUROSTATcensus"
2011,"Italy","m","3","From 30 to 34 years",347199,0.184313359094101,"EUROSTATcensus"
2011,"Italy","m","3","From 35 to 39 years",379365,0.167007477289686,"EUROSTATcensus"
2011,"Italy","m","3","From 40 to 44 years",338239,0.14221988813774,"EUROSTATcensus"
2011,"Italy","m","3","From 45 to 49 years",293811,0.124717771871804,"EUROSTATcensus"
2011,"Italy","m","3","From 50 to 54 years",252952,0.12486603971691,"EUROSTATcensus"
2011,"Italy","m","3","From 55 to 59 years",231594,0.128028029798798,"EUROSTATcensus"
2011,"Italy","m","3","From 60 to 64 years",202194,0.112026098090569,"EUROSTATcensus"
2011,"Italy","m","3","From 65 to 69 years",131045,0.0884290209410341,"EUROSTATcensus"
2001,"Latvia","f","1","From 25 to 29 years",697,0.00970468247448518,"EUROSTATcensus"
2001,"Latvia","f","1","From 30 to 34 years",514,0.00717596470653934,"EUROSTATcensus"
2001,"Latvia","f","1","From 35 to 39 years",530,0.00649199524736952,"EUROSTATcensus"
2001,"Latvia","f","1","From 40 to 44 years",504,0.00612535093156379,"EUROSTATcensus"
2001,"Latvia","f","1","From 45 to 49 years",580,0.00777146532318576,"EUROSTATcensus"
2001,"Latvia","f","1","From 50 to 54 years",1192,0.0172274251358539,"EUROSTATcensus"
2001,"Latvia","f","1","From 55 to 59 years",3560,0.047756388758468,"EUROSTATcensus"
2001,"Latvia","f","1","From 60 to 64 years",7970,0.0996399459918988,"EUROSTATcensus"
2001,"Latvia","f","1","From 65 to 69 years",15106,0.215160665451231,"EUROSTATcensus"
2001,"Latvia","f","2a","From 25 to 29 years",8122,0.113086701661074,"EUROSTATcensus"
2001,"Latvia","f","2a","From 30 to 34 years",3921,0.0547411626738147,"EUROSTATcensus"
2001,"Latvia","f","2a","From 35 to 39 years",4150,0.050833547691667,"EUROSTATcensus"
2001,"Latvia","f","2a","From 40 to 44 years",5897,0.0716690365941104,"EUROSTATcensus"
2001,"Latvia","f","2a","From 45 to 49 years",9479,0.127009861721514,"EUROSTATcensus"
2001,"Latvia","f","2a","From 50 to 54 years",12713,0.183735113885998,"EUROSTATcensus"
2001,"Latvia","f","2a","From 55 to 59 years",21223,0.284700516466564,"EUROSTATcensus"
2001,"Latvia","f","2a","From 60 to 64 years",25191,0.314934740211032,"EUROSTATcensus"
2001,"Latvia","f","2a","From 65 to 69 years",25075,0.357153030993619,"EUROSTATcensus"
2001,"Latvia","f","2b","From 25 to 29 years",48876,0.680525194580972,"EUROSTATcensus"
2001,"Latvia","f","2b","From 30 to 34 years",51420,0.717875691070531,"EUROSTATcensus"
2001,"Latvia","f","2b","From 35 to 39 years",58089,0.711534928159336,"EUROSTATcensus"
2001,"Latvia","f","2b","From 40 to 44 years",56314,0.684410738809689,"EUROSTATcensus"
2001,"Latvia","f","2b","From 45 to 49 years",48022,0.643450530603494,"EUROSTATcensus"
2001,"Latvia","f","2b","From 50 to 54 years",42050,0.607729217250549,"EUROSTATcensus"
2001,"Latvia","f","2b","From 55 to 59 years",38334,0.514239720973908,"EUROSTATcensus"
2001,"Latvia","f","2b","From 60 to 64 years",35463,0.443354003100465,"EUROSTATcensus"
2001,"Latvia","f","2b","From 65 to 69 years",21868,0.311474475843209,"EUROSTATcensus"
2001,"Latvia","f","3","From 25 to 29 years",14126,0.196683421283469,"EUROSTATcensus"
2001,"Latvia","f","3","From 30 to 34 years",15773,0.220207181549115,"EUROSTATcensus"
2001,"Latvia","f","3","From 35 to 39 years",18870,0.231139528901628,"EUROSTATcensus"
2001,"Latvia","f","3","From 40 to 44 years",19566,0.237794873664637,"EUROSTATcensus"
2001,"Latvia","f","3","From 45 to 49 years",16551,0.221768142351806,"EUROSTATcensus"
2001,"Latvia","f","3","From 50 to 54 years",13237,0.191308243727599,"EUROSTATcensus"
2001,"Latvia","f","3","From 55 to 59 years",11428,0.15330337380106,"EUROSTATcensus"
2001,"Latvia","f","3","From 60 to 64 years",11364,0.142071310696605,"EUROSTATcensus"
2001,"Latvia","f","3","From 65 to 69 years",8159,0.116211827711942,"EUROSTATcensus"
2001,"Latvia","m","1","From 25 to 29 years",1419,0.0200062034739454,"EUROSTATcensus"
2001,"Latvia","m","1","From 30 to 34 years",774,0.0114772086953943,"EUROSTATcensus"
2001,"Latvia","m","1","From 35 to 39 years",735,0.00993202978257638,"EUROSTATcensus"
2001,"Latvia","m","1","From 40 to 44 years",706,0.00968277261942315,"EUROSTATcensus"
2001,"Latvia","m","1","From 45 to 49 years",945,0.0150396282267562,"EUROSTATcensus"
2001,"Latvia","m","1","From 50 to 54 years",1353,0.0245313123254886,"EUROSTATcensus"
2001,"Latvia","m","1","From 55 to 59 years",3486,0.0627000971257959,"EUROSTATcensus"
2001,"Latvia","m","1","From 60 to 64 years",6400,0.114248991395623,"EUROSTATcensus"
2001,"Latvia","m","1","From 65 to 69 years",8714,0.199940343711998,"EUROSTATcensus"
2001,"Latvia","m","2a","From 25 to 29 years",14804,0.208718700654185,"EUROSTATcensus"
2001,"Latvia","m","2a","From 30 to 34 years",7706,0.114267920163706,"EUROSTATcensus"
2001,"Latvia","m","2a","From 35 to 39 years",7606,0.102779617042552,"EUROSTATcensus"
2001,"Latvia","m","2a","From 40 to 44 years",10161,0.139357864852633,"EUROSTATcensus"
2001,"Latvia","m","2a","From 45 to 49 years",13665,0.217477798644046,"EUROSTATcensus"
2001,"Latvia","m","2a","From 50 to 54 years",15238,0.276280958769989,"EUROSTATcensus"
2001,"Latvia","m","2a","From 55 to 59 years",20438,0.367603151192489,"EUROSTATcensus"
2001,"Latvia","m","2a","From 60 to 64 years",20208,0.360741190331679,"EUROSTATcensus"
2001,"Latvia","m","2a","From 65 to 69 years",15991,0.366909115939701,"EUROSTATcensus"
2001,"Latvia","m","2b","From 25 to 29 years",46311,0.652929731558764,"EUROSTATcensus"
2001,"Latvia","m","2b","From 30 to 34 years",50757,0.752646875648744,"EUROSTATcensus"
2001,"Latvia","m","2b","From 35 to 39 years",54354,0.734483737145791,"EUROSTATcensus"
2001,"Latvia","m","2b","From 40 to 44 years",49897,0.684336126616653,"EUROSTATcensus"
2001,"Latvia","m","2b","From 45 to 49 years",37377,0.594853105006843,"EUROSTATcensus"
2001,"Latvia","m","2b","From 50 to 54 years",29191,0.529263516698698,"EUROSTATcensus"
2001,"Latvia","m","2b","From 55 to 59 years",23586,0.424223892945789,"EUROSTATcensus"
2001,"Latvia","m","2b","From 60 to 64 years",20094,0.358706130172445,"EUROSTATcensus"
2001,"Latvia","m","2b","From 65 to 69 years",12815,0.294036665672395,"EUROSTATcensus"
2001,"Latvia","m","3","From 25 to 29 years",8394,0.118345364313106,"EUROSTATcensus"
2001,"Latvia","m","3","From 30 to 34 years",8201,0.121607995492156,"EUROSTATcensus"
2001,"Latvia","m","3","From 35 to 39 years",11308,0.15280461602908,"EUROSTATcensus"
2001,"Latvia","m","3","From 40 to 44 years",12149,0.166623235911292,"EUROSTATcensus"
2001,"Latvia","m","3","From 45 to 49 years",10847,0.172629468122354,"EUROSTATcensus"
2001,"Latvia","m","3","From 50 to 54 years",9372,0.169924212205824,"EUROSTATcensus"
2001,"Latvia","m","3","From 55 to 59 years",8088,0.145472858735926,"EUROSTATcensus"
2001,"Latvia","m","3","From 60 to 64 years",9316,0.166303688100253,"EUROSTATcensus"
2001,"Latvia","m","3","From 65 to 69 years",6063,0.139113874675906,"EUROSTATcensus"
2011,"Latvia","f","1","From 25 to 29 years",1547,0.0213296933598059,"EUROSTATcensus"
2011,"Latvia","f","1","From 30 to 34 years",737,0.0110311176303303,"EUROSTATcensus"
2011,"Latvia","f","1","From 35 to 39 years",452,0.00628292628681837,"EUROSTATcensus"
2011,"Latvia","f","1","From 40 to 44 years",363,0.00499484004127967,"EUROSTATcensus"
2011,"Latvia","f","1","From 45 to 49 years",323,0.00416135224622837,"EUROSTATcensus"
2011,"Latvia","f","1","From 50 to 54 years",325,0.00395146386538275,"EUROSTATcensus"
2011,"Latvia","f","1","From 55 to 59 years",317,0.00427171906372542,"EUROSTATcensus"
2011,"Latvia","f","1","From 60 to 64 years",474,0.00673381540253726,"EUROSTATcensus"
2011,"Latvia","f","1","From 65 to 69 years",1385,0.0213559896997826,"EUROSTATcensus"
2011,"Latvia","f","2a","From 25 to 29 years",9714,0.133934480476506,"EUROSTATcensus"
2011,"Latvia","f","2a","From 30 to 34 years",8149,0.121970932930206,"EUROSTATcensus"
2011,"Latvia","f","2a","From 35 to 39 years",6156,0.0855701199594112,"EUROSTATcensus"
2011,"Latvia","f","2a","From 40 to 44 years",2582,0.0355280357757138,"EUROSTATcensus"
2011,"Latvia","f","2a","From 45 to 49 years",2358,0.0303791597418158,"EUROSTATcensus"
2011,"Latvia","f","2a","From 50 to 54 years",3246,0.0394660052524074,"EUROSTATcensus"
2011,"Latvia","f","2a","From 55 to 59 years",5594,0.075381692247571,"EUROSTATcensus"
2011,"Latvia","f","2a","From 60 to 64 years",8684,0.123368044210197,"EUROSTATcensus"
2011,"Latvia","f","2a","From 65 to 69 years",14407,0.222148551339182,"EUROSTATcensus"
2011,"Latvia","f","2b","From 25 to 29 years",26131,0.360288440326495,"EUROSTATcensus"
2011,"Latvia","f","2b","From 30 to 34 years",28228,0.422505276077293,"EUROSTATcensus"
